entity,label,source
The Week,ORG,https://en.wikipedia.org/wiki/The_Godfather
"THE WEEK Publications, Inc.",ORG,https://en.wikipedia.org/wiki/The_Godfather
"July 15, 1988",DATE,https://en.wikipedia.org/wiki/The_Godfather
"July 21, 2014",DATE,https://en.wikipedia.org/wiki/The_Godfather
"June 15, 2012",DATE,https://en.wikipedia.org/wiki/The_Godfather
Ferretti,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Fred,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"March 23, 1971",DATE,https://en.wikipedia.org/wiki/The_Godfather
"January 24, 2023",DATE,https://en.wikipedia.org/wiki/The_Godfather
Gage,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Nicholas,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"March 19, 1972",DATE,https://en.wikipedia.org/wiki/The_Godfather
"July 25, 2014",DATE,https://en.wikipedia.org/wiki/The_Godfather
Parker,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Jerry,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"June 27, 1971",DATE,https://en.wikipedia.org/wiki/The_Godfather
Toledo Blade,ORG,https://en.wikipedia.org/wiki/The_Godfather
"May 30, 1971",DATE,https://en.wikipedia.org/wiki/The_Godfather
The Victoria Advocate,ORG,https://en.wikipedia.org/wiki/The_Godfather
Pileggi,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"August 15, 1971",DATE,https://en.wikipedia.org/wiki/The_Godfather
The New York Times Magazine,ORG,https://en.wikipedia.org/wiki/The_Godfather
The Stacks Reader,ORG,https://en.wikipedia.org/wiki/The_Godfather
Archive,ORG,https://en.wikipedia.org/wiki/The_Godfather
"December 11, 2020",DATE,https://en.wikipedia.org/wiki/The_Godfather
"May 28, 2024",DATE,https://en.wikipedia.org/wiki/The_Godfather
Santopietro,ORG,https://en.wikipedia.org/wiki/The_Godfather
Clemens,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Samuel,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Classic Images,ORG,https://en.wikipedia.org/wiki/The_Godfather
Williams,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"April 2, 2012",DATE,https://en.wikipedia.org/wiki/The_Godfather
"March 30, 2013",DATE,https://en.wikipedia.org/wiki/The_Godfather
Stanley,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"October 7, 2021",DATE,https://en.wikipedia.org/wiki/The_Godfather
"March 26, 2023",DATE,https://en.wikipedia.org/wiki/The_Godfather
"November 18, 2023",DATE,https://en.wikipedia.org/wiki/The_Godfather
Mayer,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Geoff,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Historical Dictionary of Crime Films,ORG,https://en.wikipedia.org/wiki/The_Godfather
Scarecrow Press,ORG,https://en.wikipedia.org/wiki/The_Godfather
"February 14, 2017",DATE,https://en.wikipedia.org/wiki/The_Godfather
"January 19, 2017",DATE,https://en.wikipedia.org/wiki/The_Godfather
World Features Syndicate,ORG,https://en.wikipedia.org/wiki/The_Godfather
"May 13, 1991",DATE,https://en.wikipedia.org/wiki/The_Godfather
Chicago Tribune,ORG,https://en.wikipedia.org/wiki/The_Godfather
Robert Redford,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Elvis Pressley,PERSON,https://en.wikipedia.org/wiki/The_Godfather
NPR,ORG,https://en.wikipedia.org/wiki/The_Godfather
"October 18, 2022",DATE,https://en.wikipedia.org/wiki/The_Godfather
"October 19, 2022",DATE,https://en.wikipedia.org/wiki/The_Godfather
Gelmis,PERSON,https://en.wikipedia.org/wiki/The_Godfather
1971,DATE,https://en.wikipedia.org/wiki/The_Godfather
Santopietro,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Brando's $3-Mil Year,ORG,https://en.wikipedia.org/wiki/The_Godfather
Variety,ORG,https://en.wikipedia.org/wiki/The_Godfather
"January 9, 1974",DATE,https://en.wikipedia.org/wiki/The_Godfather
"December 10, 2023",DATE,https://en.wikipedia.org/wiki/The_Godfather
50,DATE,https://en.wikipedia.org/wiki/The_Godfather
USA Today,ORG,https://en.wikipedia.org/wiki/The_Godfather
"November 2, 2023",DATE,https://en.wikipedia.org/wiki/The_Godfather
January 6,DATE,https://en.wikipedia.org/wiki/The_Godfather
2024,DATE,https://en.wikipedia.org/wiki/The_Godfather
Nourmand,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Tony,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Barnes & Noble,ORG,https://en.wikipedia.org/wiki/The_Godfather
Grobel,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Lawrence,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Da Capo Press,ORG,https://en.wikipedia.org/wiki/The_Godfather
Paris Match,ORG,https://en.wikipedia.org/wiki/The_Godfather
"March 18, 2018",DATE,https://en.wikipedia.org/wiki/The_Godfather
"June 8, 2024",DATE,https://en.wikipedia.org/wiki/The_Godfather
2021,DATE,https://en.wikipedia.org/wiki/The_Godfather
Gallery Books,ORG,https://en.wikipedia.org/wiki/The_Godfather
Base,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Ron,PERSON,https://en.wikipedia.org/wiki/The_Godfather
1994,DATE,https://en.wikipedia.org/wiki/The_Godfather
Contemporary Books,ORG,https://en.wikipedia.org/wiki/The_Godfather
Quillette,ORG,https://en.wikipedia.org/wiki/The_Godfather
"July 22, 2022",DATE,https://en.wikipedia.org/wiki/The_Godfather
"September 14, 2025",DATE,https://en.wikipedia.org/wiki/The_Godfather
Nate Rawlings,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"January 2, 2014",DATE,https://en.wikipedia.org/wiki/The_Godfather
"December 1, 2020",DATE,https://en.wikipedia.org/wiki/The_Godfather
"May 29, 2023",DATE,https://en.wikipedia.org/wiki/The_Godfather
"January 4, 2024",DATE,https://en.wikipedia.org/wiki/The_Godfather
Sippell,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Margeaux,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"September 6, 2018",DATE,https://en.wikipedia.org/wiki/The_Godfather
"January 20, 2022",DATE,https://en.wikipedia.org/wiki/The_Godfather
"June 24, 2021",DATE,https://en.wikipedia.org/wiki/The_Godfather
"October 29, 2014",DATE,https://en.wikipedia.org/wiki/The_Godfather
"November 17, 2018",DATE,https://en.wikipedia.org/wiki/The_Godfather
"March 5, 2022",DATE,https://en.wikipedia.org/wiki/The_Godfather
"Staff, Movieline",ORG,https://en.wikipedia.org/wiki/The_Godfather
"November 2, 2004",DATE,https://en.wikipedia.org/wiki/The_Godfather
Jack Nicholson: A Chat With Jack,ORG,https://en.wikipedia.org/wiki/The_Godfather
"July 20, 2021",DATE,https://en.wikipedia.org/wiki/The_Godfather
Edward,PERSON,https://en.wikipedia.org/wiki/The_Godfather
McCall,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Joan,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Sheldon,PERSON,https://en.wikipedia.org/wiki/The_Godfather
David,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Xlibris Corp.,ORG,https://en.wikipedia.org/wiki/The_Godfather
"April 20, 2017",DATE,https://en.wikipedia.org/wiki/The_Godfather
"January 31, 2022",DATE,https://en.wikipedia.org/wiki/The_Godfather
"February 6, 2022",DATE,https://en.wikipedia.org/wiki/The_Godfather
Indiehoy.com,ORG,https://en.wikipedia.org/wiki/The_Godfather
"September 19, 2020",DATE,https://en.wikipedia.org/wiki/The_Godfather
"November 23, 2022",DATE,https://en.wikipedia.org/wiki/The_Godfather
Boldamania.com,ORG,https://en.wikipedia.org/wiki/The_Godfather
Robert de Niro's,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"June 15, 2021",DATE,https://en.wikipedia.org/wiki/The_Godfather
"October 26, 2023",DATE,https://en.wikipedia.org/wiki/The_Godfather
Robert De Niro's,PERSON,https://en.wikipedia.org/wiki/The_Godfather
DeNiro,PERSON,https://en.wikipedia.org/wiki/The_Godfather
the Wayback Machine,ORG,https://en.wikipedia.org/wiki/The_Godfather
Koimoi.com,ORG,https://en.wikipedia.org/wiki/The_Godfather
"June 15, 2023",DATE,https://en.wikipedia.org/wiki/The_Godfather
Robert de Niro,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"July 8, 2022",DATE,https://en.wikipedia.org/wiki/The_Godfather
"April 19, 2017",DATE,https://en.wikipedia.org/wiki/The_Godfather
"January 18, 2022",DATE,https://en.wikipedia.org/wiki/The_Godfather
"November 19, 2013",DATE,https://en.wikipedia.org/wiki/The_Godfather
Tom Hanks,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"June 16, 2021",DATE,https://en.wikipedia.org/wiki/The_Godfather
"October 29, 2021",DATE,https://en.wikipedia.org/wiki/The_Godfather
"December 20, 2010",DATE,https://en.wikipedia.org/wiki/The_Godfather
"June 26, 2013",DATE,https://en.wikipedia.org/wiki/The_Godfather
Feeney,PERSON,https://en.wikipedia.org/wiki/The_Godfather
WUTC,ORG,https://en.wikipedia.org/wiki/The_Godfather
"July 20, 2014",DATE,https://en.wikipedia.org/wiki/The_Godfather
"July 19, 2014",DATE,https://en.wikipedia.org/wiki/The_Godfather
Guest of a Guest,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"December 14, 2022",DATE,https://en.wikipedia.org/wiki/The_Godfather
"January 5, 2023",DATE,https://en.wikipedia.org/wiki/The_Godfather
Katie,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Beverly Hills,GPE,https://en.wikipedia.org/wiki/The_Godfather
Business Insider,ORG,https://en.wikipedia.org/wiki/The_Godfather
Sands Point Preserve Conservancy,ORG,https://en.wikipedia.org/wiki/The_Godfather
"November 25, 2022",DATE,https://en.wikipedia.org/wiki/The_Godfather
"October 11, 2001",DATE,https://en.wikipedia.org/wiki/The_Godfather
"December 9, 2023",DATE,https://en.wikipedia.org/wiki/The_Godfather
December 9,DATE,https://en.wikipedia.org/wiki/The_Godfather
Rawlings,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Nate,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"November 24, 2023",DATE,https://en.wikipedia.org/wiki/The_Godfather
Atlanta Daily World,ORG,https://en.wikipedia.org/wiki/The_Godfather
"June 11, 1972",DATE,https://en.wikipedia.org/wiki/The_Godfather
Jim,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Shirley Rose Higgins,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"May 7, 1972",DATE,https://en.wikipedia.org/wiki/The_Godfather
The Independent,ORG,https://en.wikipedia.org/wiki/The_Godfather
Independent Digital News and Media Limited,ORG,https://en.wikipedia.org/wiki/The_Godfather
"April 26, 2003",DATE,https://en.wikipedia.org/wiki/The_Godfather
"May 11, 2015",DATE,https://en.wikipedia.org/wiki/The_Godfather
"February 12, 2016",DATE,https://en.wikipedia.org/wiki/The_Godfather
Town & Country,ORG,https://en.wikipedia.org/wiki/The_Godfather
"July 19, 2022",DATE,https://en.wikipedia.org/wiki/The_Godfather
Welsh,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Welsh National Opera,ORG,https://en.wikipedia.org/wiki/The_Godfather
Apple,ORG,https://en.wikipedia.org/wiki/The_Godfather
January 1991,DATE,https://en.wikipedia.org/wiki/The_Godfather
"April 16, 2013",DATE,https://en.wikipedia.org/wiki/The_Godfather
Curd,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Zach,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Allmusic,ORG,https://en.wikipedia.org/wiki/The_Godfather
All Media Network,ORG,https://en.wikipedia.org/wiki/The_Godfather
Christian Clemmensen,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Filmtracks Publications,ORG,https://en.wikipedia.org/wiki/The_Godfather
"October 3, 2009",DATE,https://en.wikipedia.org/wiki/The_Godfather
Russell,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"October 22, 2023",DATE,https://en.wikipedia.org/wiki/The_Godfather
Oxford Academic,ORG,https://en.wikipedia.org/wiki/The_Godfather
"March 22, 1972",DATE,https://en.wikipedia.org/wiki/The_Godfather
Doc,ORG,https://en.wikipedia.org/wiki/The_Godfather
"October 29, 2013",DATE,https://en.wikipedia.org/wiki/The_Godfather
Murphy,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"November 13, 1974",DATE,https://en.wikipedia.org/wiki/The_Godfather
Frank Yablans,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Internet Archive,ORG,https://en.wikipedia.org/wiki/The_Godfather
1961,DATE,https://en.wikipedia.org/wiki/The_Godfather
"January 24, 1990",DATE,https://en.wikipedia.org/wiki/The_Godfather
Duncan,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Alice,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"August 23, 2015",DATE,https://en.wikipedia.org/wiki/The_Godfather
Snider,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Mike,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Kaplan,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"September 30, 2008",DATE,https://en.wikipedia.org/wiki/The_Godfather
Slate,ORG,https://en.wikipedia.org/wiki/The_Godfather
Kehr,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"September 22, 2008",DATE,https://en.wikipedia.org/wiki/The_Godfather
Phipps,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Keith,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"October 7, 2008",DATE,https://en.wikipedia.org/wiki/The_Godfather
The A.V. Club,ORG,https://en.wikipedia.org/wiki/The_Godfather
Onion Inc.,ORG,https://en.wikipedia.org/wiki/The_Godfather
Noller,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Matt,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"September 26, 2008",DATE,https://en.wikipedia.org/wiki/The_Godfather
Slant Magazine,ORG,https://en.wikipedia.org/wiki/The_Godfather
"January 13, 2022",DATE,https://en.wikipedia.org/wiki/The_Godfather
Frederick,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"January 3, 1973",DATE,https://en.wikipedia.org/wiki/The_Godfather
"March 29, 1972",DATE,https://en.wikipedia.org/wiki/The_Godfather
Daily Variety,ORG,https://en.wikipedia.org/wiki/The_Godfather
"March 30, 1972",DATE,https://en.wikipedia.org/wiki/The_Godfather
"April 5, 1972",DATE,https://en.wikipedia.org/wiki/The_Godfather
Green,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"April 11, 1972",DATE,https://en.wikipedia.org/wiki/The_Godfather
"March 24, '74",DATE,https://en.wikipedia.org/wiki/The_Godfather
"August 2, 1972",DATE,https://en.wikipedia.org/wiki/The_Godfather
1965,DATE,https://en.wikipedia.org/wiki/The_Godfather
"November 4, 2015",DATE,https://en.wikipedia.org/wiki/The_Godfather
"November 20, 2012",DATE,https://en.wikipedia.org/wiki/The_Godfather
"September 6, 1972",DATE,https://en.wikipedia.org/wiki/The_Godfather
"September 27, 1972",DATE,https://en.wikipedia.org/wiki/The_Godfather
Wedman,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Len,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"January 24, 1973",DATE,https://en.wikipedia.org/wiki/The_Godfather
The Vancouver Sun,ORG,https://en.wikipedia.org/wiki/The_Godfather
The Gazette,ORG,https://en.wikipedia.org/wiki/The_Godfather
Montreal,GPE,https://en.wikipedia.org/wiki/The_Godfather
Reuters,ORG,https://en.wikipedia.org/wiki/The_Godfather
"January 9, 1975",DATE,https://en.wikipedia.org/wiki/The_Godfather
"March 21, 2013",DATE,https://en.wikipedia.org/wiki/The_Godfather
Dirks,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Tim,PERSON,https://en.wikipedia.org/wiki/The_Godfather
AMC Filmsite.org,ORG,https://en.wikipedia.org/wiki/The_Godfather
"October 14, 2013",DATE,https://en.wikipedia.org/wiki/The_Godfather
"May 31, 2012",DATE,https://en.wikipedia.org/wiki/The_Godfather
Jacobs,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Diane,PERSON,https://en.wikipedia.org/wiki/The_Godfather
1980,DATE,https://en.wikipedia.org/wiki/The_Godfather
Hollywood Renaissance,ORG,https://en.wikipedia.org/wiki/The_Godfather
Dell Publishing,ORG,https://en.wikipedia.org/wiki/The_Godfather
"June 5, 2019",DATE,https://en.wikipedia.org/wiki/The_Godfather
August 6,DATE,https://en.wikipedia.org/wiki/The_Godfather
2019,DATE,https://en.wikipedia.org/wiki/The_Godfather
"May 4, 2009",DATE,https://en.wikipedia.org/wiki/The_Godfather
A&E Television Networks,ORG,https://en.wikipedia.org/wiki/The_Godfather
Fandango Media,ORG,https://en.wikipedia.org/wiki/The_Godfather
"July 22, 2019",DATE,https://en.wikipedia.org/wiki/The_Godfather
"April 1, 2023",DATE,https://en.wikipedia.org/wiki/The_Godfather
CBS Interactive,ORG,https://en.wikipedia.org/wiki/The_Godfather
"September 29, 2017",DATE,https://en.wikipedia.org/wiki/The_Godfather
"July 19, 2019",DATE,https://en.wikipedia.org/wiki/The_Godfather
Andrew,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"March 16, 1972",DATE,https://en.wikipedia.org/wiki/The_Godfather
"Village Voice, LLC",ORG,https://en.wikipedia.org/wiki/The_Godfather
"October 24, 2013",DATE,https://en.wikipedia.org/wiki/The_Godfather
"January 1, 2014",DATE,https://en.wikipedia.org/wiki/The_Godfather
Kael,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Pauline,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"March 10, 1972",DATE,https://en.wikipedia.org/wiki/The_Godfather
"June 22, 2021",DATE,https://en.wikipedia.org/wiki/The_Godfather
"July 5, 2021",DATE,https://en.wikipedia.org/wiki/The_Godfather
"March 23, 1972",DATE,https://en.wikipedia.org/wiki/The_Godfather
Chicago Sun-Times,ORG,https://en.wikipedia.org/wiki/The_Godfather
January 1,DATE,https://en.wikipedia.org/wiki/The_Godfather
1967–present,DATE,https://en.wikipedia.org/wiki/The_Godfather
"September 8, 2006",DATE,https://en.wikipedia.org/wiki/The_Godfather
Siskel,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"October 15, 1999",DATE,https://en.wikipedia.org/wiki/The_Godfather
"July 1, 2014",DATE,https://en.wikipedia.org/wiki/The_Godfather
Howe,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"March 21, 1997",DATE,https://en.wikipedia.org/wiki/The_Godfather
Canby,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Vincent,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"November 16, 2018",DATE,https://en.wikipedia.org/wiki/The_Godfather
"November 4, 2018",DATE,https://en.wikipedia.org/wiki/The_Godfather
Wrigley,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Nick,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"February 14, 2014",DATE,https://en.wikipedia.org/wiki/The_Godfather
BFI,ORG,https://en.wikipedia.org/wiki/The_Godfather
British Film Institute,ORG,https://en.wikipedia.org/wiki/The_Godfather
"June 1, 2014",DATE,https://en.wikipedia.org/wiki/The_Godfather
"October 31, 2022",DATE,https://en.wikipedia.org/wiki/The_Godfather
"October 17, 2023",DATE,https://en.wikipedia.org/wiki/The_Godfather
Kauffmann,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"April 1, 1972",DATE,https://en.wikipedia.org/wiki/The_Godfather
"March 20, 2017",DATE,https://en.wikipedia.org/wiki/The_Godfather
De Stefano,PERSON,https://en.wikipedia.org/wiki/The_Godfather
De Stefano,ORG,https://en.wikipedia.org/wiki/The_Godfather
Podhoretz,PERSON,https://en.wikipedia.org/wiki/The_Godfather
John,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"March 26, 2012",DATE,https://en.wikipedia.org/wiki/The_Godfather
Forty Years On,DATE,https://en.wikipedia.org/wiki/The_Godfather
The Weekly Standard,ORG,https://en.wikipedia.org/wiki/The_Godfather
"July 18, 2010",DATE,https://en.wikipedia.org/wiki/The_Godfather
"June 2, 2013",DATE,https://en.wikipedia.org/wiki/The_Godfather
"June 25, 2013",DATE,https://en.wikipedia.org/wiki/The_Godfather
1973,DATE,https://en.wikipedia.org/wiki/The_Godfather
HFPA,ORG,https://en.wikipedia.org/wiki/The_Godfather
Hollywood Foreign Press Association,ORG,https://en.wikipedia.org/wiki/The_Godfather
The Telegraph,ORG,https://en.wikipedia.org/wiki/The_Godfather
"January 30, 1973",DATE,https://en.wikipedia.org/wiki/The_Godfather
Ruth Bizzi,PERSON,https://en.wikipedia.org/wiki/The_Godfather
The Age,ORG,https://en.wikipedia.org/wiki/The_Godfather
"February 1, 1973",DATE,https://en.wikipedia.org/wiki/The_Godfather
July 15,DATE,https://en.wikipedia.org/wiki/The_Godfather
Roberta Flack,PERSON,https://en.wikipedia.org/wiki/The_Godfather
Sarasota Herald-Tribune,ORG,https://en.wikipedia.org/wiki/The_Godfather
"March 5, 1973",DATE,https://en.wikipedia.org/wiki/The_Godfather
Edward W. Coker Jr.,PERSON,https://en.wikipedia.org/wiki/The_Godfather
"March 9, 1973",DATE,https://en.wikipedia.org/wiki/The_Godfather
