Private Entity,External URI,Confidence
Obst,http://www.wikidata.org/entity/Q21450785,1.0
October 1,http://www.wikidata.org/entity/Q2913,1.0
October 16,http://www.wikidata.org/entity/Q2963,1.0
October 2014,http://www.wikidata.org/entity/Q15663095,1.0
October 2019,http://www.wikidata.org/entity/Q47087606,1.0
October 2022,http://www.wikidata.org/entity/Q61313014,1.0
October 2024,http://www.wikidata.org/entity/Q61313017,1.0
October 24,http://www.wikidata.org/entity/Q2955,1.0
October 26,http://www.wikidata.org/entity/Q2953,1.0
October 29,http://www.wikidata.org/entity/Q2951,1.0
October 4,http://www.wikidata.org/entity/Q2929,1.0
October 5,http://www.wikidata.org/entity/Q2930,1.0
Oganesyan,http://www.wikidata.org/entity/Q37548845,1.0
Okja,http://www.wikidata.org/entity/Q23932553,1.0
Okotoks,http://www.wikidata.org/entity/Q1363726,1.0
Olejniczak,http://www.wikidata.org/entity/Q56246409,1.0
Oleson,http://www.wikidata.org/entity/Q37440380,1.0
Oliver,http://www.wikidata.org/entity/Q2110096,1.0
Oliveros,http://www.wikidata.org/entity/Q36999191,1.0
Olivia,http://www.wikidata.org/entity/Q632264,1.0
Olivier,http://www.wikidata.org/entity/Q16280379,1.0
On Interstellar,http://www.wikidata.org/entity/Q68590538,0.39
On the Other Hand,http://www.wikidata.org/entity/Q1562789,1.0
One,http://www.wikidata.org/entity/Q199,0.0
Oona,http://www.wikidata.org/entity/Q1540868,1.0
Oppenheimer,http://www.wikidata.org/entity/Q21431219,1.0
Oracle,http://www.wikidata.org/entity/Q19900,0.5
Oreck,http://www.wikidata.org/entity/Q7100998,1.0
Organization,http://www.wikidata.org/entity/Q43229,1.0
Orwall,http://www.wikidata.org/entity/Q121840175,1.0
Oscar,http://www.wikidata.org/entity/Q1951683,1.0
Oscars,http://www.wikidata.org/entity/Q19020,0.4
Osmond,http://www.wikidata.org/entity/Q16880816,1.0
Ostia,http://www.wikidata.org/entity/Q1012797,1.0
Otaku,http://www.wikidata.org/entity/Q194448,1.0
Otomo Katsuhiro,http://www.wikidata.org/entity/Q378710,0.6
Otto Preminger,http://www.wikidata.org/entity/Q52997,1.0
Ouellette,http://www.wikidata.org/entity/Q21491205,1.0
Ovenden,http://www.wikidata.org/entity/Q7113341,1.0
Owen,http://www.wikidata.org/entity/Q3887735,1.0
Owen Gleiberman,http://www.wikidata.org/entity/Q7114488,1.0
Owen Lars,http://www.wikidata.org/entity/Q2267163,1.0
Owen Paterson,http://www.wikidata.org/entity/Q197894,1.0
Oxford,http://www.wikidata.org/entity/Q34433,0.46
PEPSI,http://www.wikidata.org/entity/Q334800,0.83
Pabst,http://www.wikidata.org/entity/Q21448944,1.0
Pacific Rim,http://www.wikidata.org/entity/Q9301187,1.0
Pacino,http://www.wikidata.org/entity/Q37047092,1.0
Page,http://www.wikidata.org/entity/Q13563379,1.0
Paiella,http://www.wikidata.org/entity/Q100699298,1.0
Palahniuk,http://www.wikidata.org/entity/Q47516238,1.0
Palestinian,http://www.wikidata.org/entity/Q65042243,1.0
Paltrow,http://www.wikidata.org/entity/Q2048448,1.0
Palumbo,http://www.wikidata.org/entity/Q21450461,1.0
Pam,http://www.wikidata.org/entity/Q19828519,1.0
Pam Coats,http://www.wikidata.org/entity/Q23992768,1.0
Pamala Tyson,http://www.wikidata.org/entity/Q119903879,1.0
Pamela,http://www.wikidata.org/entity/Q262119,1.0
Pamela McClintock,http://www.wikidata.org/entity/Q27096747,1.0
Pantoliano,http://www.wikidata.org/entity/Q36978416,1.0
Paquet,http://www.wikidata.org/entity/Q7133566,1.0
Paramount,http://www.wikidata.org/entity/Q159846,0.67
Paramount Pictures,http://www.wikidata.org/entity/Q159846,1.0
Parasite,http://www.wikidata.org/entity/Q2813832,1.0
Paris,http://www.wikidata.org/entity/Q90,1.0
Paris Match,http://www.wikidata.org/entity/Q678095,1.0
Park,http://www.wikidata.org/entity/Q22698,1.0
Park Dong-ik,http://www.wikidata.org/entity/Q131430616,1.0
Park Keun-rok,http://www.wikidata.org/entity/Q18381069,1.0
Park Myung-hoon,http://www.wikidata.org/entity/Q24867395,1.0
Park Seo-joon,http://www.wikidata.org/entity/Q5116234,1.0
Park So-,http://www.wikidata.org/entity/Q12602587,0.84
Park So-dam,http://www.wikidata.org/entity/Q18700040,1.0
Parker,http://www.wikidata.org/entity/Q1628041,1.0
Parks,http://www.wikidata.org/entity/Q27237735,1.0
Pascal,http://www.wikidata.org/entity/Q256463,1.0
Patches,http://www.wikidata.org/entity/Q208218,0.83
Patriarca,http://www.wikidata.org/entity/Q41798581,1.0
Patrich,http://www.wikidata.org/entity/Q136352777,1.0
Patricia,http://www.wikidata.org/entity/Q1231089,1.0
Patricia Moir,http://www.wikidata.org/entity/Q102162451,0.74
Patrick,http://www.wikidata.org/entity/Q18002623,1.0
Patrick Casey,http://www.wikidata.org/entity/Q70449472,0.81
Patton Oswalt,http://www.wikidata.org/entity/Q374065,1.0
Paul,http://www.wikidata.org/entity/Q4925623,1.0
Paul Franklin,http://www.wikidata.org/entity/Q343616,0.64
Paul Goddard,http://www.wikidata.org/entity/Q2005505,1.0
Paul Gormley,http://www.wikidata.org/entity/Q131779118,1.0
Paul J. Franklin,http://www.wikidata.org/entity/Q2059621,0.9
Paul Le Mat,http://www.wikidata.org/entity/Q2060901,1.0
Paul Mescal,http://www.wikidata.org/entity/Q73367368,1.0
Paul Schrader,http://www.wikidata.org/entity/Q363989,1.0
Paul Thomas Anderson,http://www.wikidata.org/entity/Q25132,1.0
Paulie Gatto,http://www.wikidata.org/entity/Q3898201,1.0
Pauline,http://www.wikidata.org/entity/Q3103978,1.0
Pauline Kael,http://www.wikidata.org/entity/Q436910,1.0
Pedersen,http://www.wikidata.org/entity/Q23751947,1.0
Pederson,http://www.wikidata.org/entity/Q47529843,1.0
Pedretti,http://www.wikidata.org/entity/Q56244408,1.0
Pedro Pascal,http://www.wikidata.org/entity/Q14752155,1.0
Pegg,http://www.wikidata.org/entity/Q19829411,1.0
Peitzman,http://www.wikidata.org/entity/Q37051179,1.0
Pelley,http://www.wikidata.org/entity/Q21492612,1.0
Penrose,http://www.wikidata.org/entity/Q18062610,1.0
Pentreath,http://www.wikidata.org/entity/Q83173085,1.0
Perine,http://www.wikidata.org/entity/Q37253789,1.0
Perkins,http://www.wikidata.org/entity/Q2071244,1.0
Perlich,http://www.wikidata.org/entity/Q7169152,1.0
Perry,http://www.wikidata.org/entity/Q2793334,1.0
Person,http://www.wikidata.org/entity/Q5,0.18
Persons,http://www.wikidata.org/entity/Q215627,0.92
Peta Nocona,http://www.wikidata.org/entity/Q4360142,1.0
Pete,http://www.wikidata.org/entity/Q16269170,1.0
Pete Postlethwaite,http://www.wikidata.org/entity/Q217137,1.0
Peter,http://www.wikidata.org/entity/Q2793400,1.0
Peter Bart,http://www.wikidata.org/entity/Q101474031,0.74
Peter Bogdanovich,http://www.wikidata.org/entity/Q158250,1.0
Peter Browning,http://www.wikidata.org/entity/Q118779461,1.0
Peter Chiarelli,http://www.wikidata.org/entity/Q125819207,1.0
Peter Clemenza,http://www.wikidata.org/entity/Q1358761,1.0
Peter Craig,http://www.wikidata.org/entity/Q28036951,0.58
Peter Crombie,http://www.wikidata.org/entity/Q7173458,1.0
Peter Griffin,http://www.wikidata.org/entity/Q28465,1.0
Peter Iacangelo,http://www.wikidata.org/entity/Q21296033,1.0
Peter Jackson,http://www.wikidata.org/entity/Q4465,1.0
Peter Mensah,http://www.wikidata.org/entity/Q469145,1.0
Peter Travers,http://www.wikidata.org/entity/Q890207,1.0
Peter Yates,http://www.wikidata.org/entity/Q104712626,1.0
Peters,http://www.wikidata.org/entity/Q2079518,1.0
Petrikin,http://www.wikidata.org/entity/Q110740438,1.0
Petski,http://www.wikidata.org/entity/Q4362078,0.83
Petty,http://www.wikidata.org/entity/Q12669358,1.0
Pfister,http://www.wikidata.org/entity/Q12798731,1.0
Phil,http://www.wikidata.org/entity/Q19685923,1.0
Phil Brown,http://www.wikidata.org/entity/Q258929,1.0
Phil Dunphy,http://www.wikidata.org/entity/Q30313051,1.0
Phil Joanou,http://www.wikidata.org/entity/Q716373,1.0
Philadelphia,http://www.wikidata.org/entity/Q1345,1.0
Philip,http://www.wikidata.org/entity/Q827311,1.0
Philip K. Dick,http://www.wikidata.org/entity/Q171091,1.0
Philip Seymour Hoffman,http://www.wikidata.org/entity/Q180560,1.0
Philip Strick,http://www.wikidata.org/entity/Q55264700,1.0
Philip Tattaglia,http://www.wikidata.org/entity/Q1994207,1.0
Philippa Gates,http://www.wikidata.org/entity/Q131779252,1.0
Phillip French,http://www.wikidata.org/entity/Q3381071,1.0
Phillips,http://www.wikidata.org/entity/Q2793828,1.0
Phipps,http://www.wikidata.org/entity/Q37548462,1.0
Photo-Sonics,http://www.wikidata.org/entity/Q137710311,1.0
Phyllis Carlyle,http://www.wikidata.org/entity/Q121036342,1.0
Pianist,http://www.wikidata.org/entity/Q486748,1.0
Picard,http://www.wikidata.org/entity/Q16881199,1.0
Pickle,http://www.wikidata.org/entity/Q37544602,1.0
Pierce,http://www.wikidata.org/entity/Q19813027,1.0
Piers Handling,http://www.wikidata.org/entity/Q56690530,1.0
Pileggi,http://www.wikidata.org/entity/Q7193876,1.0
Pimentel,http://www.wikidata.org/entity/Q16881234,1.0
Pineda,http://www.wikidata.org/entity/Q16881239,1.0
Pippa Scott,http://www.wikidata.org/entity/Q3905521,1.0
Pitre,http://www.wikidata.org/entity/Q99911010,0.8
Pitt,http://www.wikidata.org/entity/Q29002296,1.0
Pixar,http://www.wikidata.org/entity/Q127552,1.0
Plato,http://www.wikidata.org/entity/Q859,1.0
Plumb,http://www.wikidata.org/entity/Q20997640,1.0
Podhoretz,http://www.wikidata.org/entity/Q21496950,1.0
Polanski,http://www.wikidata.org/entity/Q51552,0.73
Polish,http://www.wikidata.org/entity/Q809,1.0
Poole,http://www.wikidata.org/entity/Q203349,1.0
Pooley,http://www.wikidata.org/entity/Q21449905,1.0
Port Washington,http://www.wikidata.org/entity/Q1399190,1.0
Post,http://www.wikidata.org/entity/Q21491634,1.0
Potsdam,http://www.wikidata.org/entity/Q1711,1.0
Powerhouse Museum,http://www.wikidata.org/entity/Q2107035,0.24
Powerpuff Girl,http://www.wikidata.org/entity/Q1199301,0.72
Predator,http://www.wikidata.org/entity/Q29017578,1.0
Princess Leia,http://www.wikidata.org/entity/Q51797,1.0
ProQuest,http://www.wikidata.org/entity/Q2111400,1.0
Probst,http://www.wikidata.org/entity/Q21454268,1.0
Prophet,http://www.wikidata.org/entity/Q37565187,1.0
Prorokova,http://www.wikidata.org/entity/Q122075035,0.78
Puig,http://www.wikidata.org/entity/Q3410623,1.0
Pulver,http://www.wikidata.org/entity/Q56243718,1.0
Pumpkin,http://www.wikidata.org/entity/Q15116748,1.0
Purchase,http://www.wikidata.org/entity/Q27989036,1.0
Puzo,http://www.wikidata.org/entity/Q37497880,1.0
Quaestor,http://www.wikidata.org/entity/Q189430,1.0
Quentin Tarantino,http://www.wikidata.org/entity/Q3772,1.0
Quinn,http://www.wikidata.org/entity/Q2123241,1.0
R. Lee Ermey,http://www.wikidata.org/entity/Q353978,1.0
R2-D2,http://www.wikidata.org/entity/Q51788,1.0
Rachel,http://www.wikidata.org/entity/Q935489,1.0
Rachel McAdams,http://www.wikidata.org/entity/Q190386,1.0
Radatz,http://www.wikidata.org/entity/Q37075253,1.0
Raf Vallone,http://www.wikidata.org/entity/Q727786,1.0
Rafael Antonio,http://www.wikidata.org/entity/Q667604,0.72
Rafferty,http://www.wikidata.org/entity/Q21507745,1.0
Raftery,http://www.wikidata.org/entity/Q7282740,1.0
Rahul,http://www.wikidata.org/entity/Q56702140,1.0
Raimi,http://www.wikidata.org/entity/Q21507747,1.0
Rajput,http://www.wikidata.org/entity/Q37187183,1.0
Ralph,http://www.wikidata.org/entity/Q18156180,1.0
Ralph Bellamy,http://www.wikidata.org/entity/Q364135,1.0
Ramachandran,http://www.wikidata.org/entity/Q910690,0.8
Ramin,http://www.wikidata.org/entity/Q2130144,1.0
Rammstein,http://www.wikidata.org/entity/Q25177,1.0
Ramos,http://www.wikidata.org/entity/Q1643088,1.0
Ramtin,http://www.wikidata.org/entity/Q1671261,1.0
Randy,http://www.wikidata.org/entity/Q1215702,1.0
Ranger,http://www.wikidata.org/entity/Q16881864,1.0
Rania,http://www.wikidata.org/entity/Q3418966,1.0
Ransom,http://www.wikidata.org/entity/Q16881868,1.0
Rao,http://www.wikidata.org/entity/Q3365064,1.0
Rappe,http://www.wikidata.org/entity/Q37434295,1.0
Rasmussen,http://www.wikidata.org/entity/Q1634177,1.0
Raup,http://www.wikidata.org/entity/Q21504615,1.0
Ravi,http://www.wikidata.org/entity/Q2133692,1.0
Rawlings,http://www.wikidata.org/entity/Q21493689,1.0
Ray,http://www.wikidata.org/entity/Q2133832,1.0
Ray Laurence,http://www.wikidata.org/entity/Q47072899,1.0
Ray Mark,http://www.wikidata.org/entity/Q112501955,0.94
Rayna Denison,http://www.wikidata.org/entity/Q126114569,1.0
Reagan,http://www.wikidata.org/entity/Q16881921,1.0
Reardon,http://www.wikidata.org/entity/Q21491803,1.0
Rebecca,http://www.wikidata.org/entity/Q503607,1.0
Rebecca Ford,http://www.wikidata.org/entity/Q119559040,1.0
Rebecca Rubin,http://www.wikidata.org/entity/Q86487559,0.79
Rebel,http://www.wikidata.org/entity/Q16280846,1.0
Rebel Without a Cause,http://www.wikidata.org/entity/Q426346,1.0
Reda,http://www.wikidata.org/entity/Q20000769,1.0
Redpill,http://www.wikidata.org/entity/Q19386342,0.67
Redwine,http://www.wikidata.org/entity/Q7306458,1.0
Reed,http://www.wikidata.org/entity/Q2136484,1.0
Reese Witherspoon,http://www.wikidata.org/entity/Q44063,1.0
Reeves,http://www.wikidata.org/entity/Q12294443,1.0
Reg E. Cathey,http://www.wikidata.org/entity/Q973783,1.0
Reggie,http://www.wikidata.org/entity/Q19828518,1.0
Reid,http://www.wikidata.org/entity/Q23041455,1.0
Reider,http://www.wikidata.org/entity/Q37448679,1.0
Reinhart,http://www.wikidata.org/entity/Q18182686,1.0
Relevant,http://www.wikidata.org/entity/Q966793,1.0
Ren Klyce,http://www.wikidata.org/entity/Q1297272,1.0
Rene Rodriguez,http://www.wikidata.org/entity/Q37836712,1.0
Repphun,http://www.wikidata.org/entity/Q125311347,0.11
Rex,http://www.wikidata.org/entity/Q1517287,1.0
Rex Reed,http://www.wikidata.org/entity/Q2352005,1.0
Reyes,http://www.wikidata.org/entity/Q5859694,1.0
Reynolds,http://www.wikidata.org/entity/Q14648920,1.0
Ribon,http://www.wikidata.org/entity/Q11053,0.48
Rice,http://www.wikidata.org/entity/Q13557324,1.0
Rich,http://www.wikidata.org/entity/Q19819750,1.0
Richard,http://www.wikidata.org/entity/Q1249148,1.0
Richard Bright,http://www.wikidata.org/entity/Q786720,1.0
Richard Brooks,http://www.wikidata.org/entity/Q434342,1.0
Richard Castellano,http://www.wikidata.org/entity/Q464714,0.92
Richard Conte,http://www.wikidata.org/entity/Q734043,1.0
Richard Corliss,http://www.wikidata.org/entity/Q38670,1.0
Richard Dyer,http://www.wikidata.org/entity/Q110395342,1.0
Richard Francis-Bruce,http://www.wikidata.org/entity/Q1969707,1.0
Richard Harris,http://www.wikidata.org/entity/Q106775,1.0
Richard James,http://www.wikidata.org/entity/Q109279262,1.0
Richard King,http://www.wikidata.org/entity/Q112764040,1.0
Richard Madden,http://www.wikidata.org/entity/Q510848,1.0
Richard Portnow,http://www.wikidata.org/entity/Q3361195,1.0
Richard Roeper,http://www.wikidata.org/entity/Q201882,1.0
Richard Roundtree,http://www.wikidata.org/entity/Q446493,1.0
Richard Schickel,http://www.wikidata.org/entity/Q1454098,1.0
Richard Schiff,http://www.wikidata.org/entity/Q355209,1.0
Richard Walker,http://www.wikidata.org/entity/Q7329777,1.0
Richmond Arquette,http://www.wikidata.org/entity/Q1139511,1.0
Rick,http://www.wikidata.org/entity/Q18073734,1.0
Ridgely,http://www.wikidata.org/entity/Q37478383,1.0
Ridley,http://www.wikidata.org/entity/Q37512000,1.0
Ridley Scott,http://www.wikidata.org/entity/Q56005,1.0
Riggs,http://www.wikidata.org/entity/Q30238525,1.0
Riley,http://www.wikidata.org/entity/Q2153054,1.0
Rinaldi,http://www.wikidata.org/entity/Q21448562,1.0
Rita,http://www.wikidata.org/entity/Q1094218,1.0
Ritman,http://www.wikidata.org/entity/Q37444209,1.0
River,http://www.wikidata.org/entity/Q4022,1.0
Rivera,http://www.wikidata.org/entity/Q646498,1.0
Rizzi,http://www.wikidata.org/entity/Q21491141,1.0
Rizzo,http://www.wikidata.org/entity/Q21484686,1.0
Ro,http://www.wikidata.org/entity/Q218,0.44
Roark,http://www.wikidata.org/entity/Q37187862,1.0
Rob Bottin,http://www.wikidata.org/entity/Q1341669,1.0
Rob Dougan,http://www.wikidata.org/entity/Q963350,1.0
Rob Zombie,http://www.wikidata.org/entity/Q298255,1.0
Robbie,http://www.wikidata.org/entity/Q19819744,1.0
Robbie Williams,http://www.wikidata.org/entity/Q47875,1.0
Robert,http://www.wikidata.org/entity/Q4927937,1.0
Robert A. Harris,http://www.wikidata.org/entity/Q102037956,1.0
Robert Armstrong,http://www.wikidata.org/entity/Q82360,1.0
Robert De Niro,http://www.wikidata.org/entity/Q36949,1.0
Robert Duvall,http://www.wikidata.org/entity/Q171736,1.0
Robert Evans,http://www.wikidata.org/entity/Q1826885,1.0
Robert Fischer,http://www.wikidata.org/entity/Q104545011,1.0
Robert Frank,http://www.wikidata.org/entity/Q467574,1.0
Robert Harper,http://www.wikidata.org/entity/Q1869210,1.0
Robert K.,http://www.wikidata.org/entity/Q706686,0.76
Robert Lyden,http://www.wikidata.org/entity/Q102169147,0.77
Robert Pattinson,http://www.wikidata.org/entity/Q36767,1.0
Robert Redford,http://www.wikidata.org/entity/Q59215,1.0
Robert Rodriguez,http://www.wikidata.org/entity/Q47284,1.0
Robert Shapiro,http://www.wikidata.org/entity/Q446561,1.0
Robert Taylor,http://www.wikidata.org/entity/Q145132,1.0
Robert Towne,http://www.wikidata.org/entity/Q721922,1.0
Robert W.,http://www.wikidata.org/entity/Q108891,0.72
Robert de Niro,http://www.wikidata.org/entity/Q36949,1.0
Roberta Flack,http://www.wikidata.org/entity/Q231484,1.0
Roberto Benigni,http://www.wikidata.org/entity/Q23301,1.0
Roberts,http://www.wikidata.org/entity/Q1646493,1.0
Robertson,http://www.wikidata.org/entity/Q2159662,1.0
Robey,http://www.wikidata.org/entity/Q30106431,1.0
Robin Wright,http://www.wikidata.org/entity/Q272972,1.0
Robinson,http://www.wikidata.org/entity/Q2798428,1.0
Robinson Crusoes,http://www.wikidata.org/entity/Q11835033,0.76
Robocop,http://www.wikidata.org/entity/Q1985756,1.0
Rocco Lampone,http://www.wikidata.org/entity/Q966107,1.0
Rochlin,http://www.wikidata.org/entity/Q37552493,1.0
Rodan,http://www.wikidata.org/entity/Q3502424,1.0
Rodelinda,http://www.wikidata.org/entity/Q641095,1.0
Rodney F.,http://www.wikidata.org/entity/Q115210405,0.69
Rodney King,http://www.wikidata.org/entity/Q338389,1.0
Rodney Rothman,http://www.wikidata.org/entity/Q7357051,1.0
Roeper,http://www.wikidata.org/entity/Q10363998,0.92
Roger,http://www.wikidata.org/entity/Q4925304,1.0
Roger Corman,http://www.wikidata.org/entity/Q318292,1.0
Roger Ebert,http://www.wikidata.org/entity/Q212173,1.0
Rogers,http://www.wikidata.org/entity/Q16471355,1.0
Roman,http://www.wikidata.org/entity/Q933726,1.0
Roman Polanski,http://www.wikidata.org/entity/Q51552,1.0
Romano,http://www.wikidata.org/entity/Q6111417,1.0
Romans,http://www.wikidata.org/entity/Q613120,1.0
Rome,http://www.wikidata.org/entity/Q220,1.0
Romilly,http://www.wikidata.org/entity/Q1170130,1.0
Romulus,http://www.wikidata.org/entity/Q2186,1.0
Ron,http://www.wikidata.org/entity/Q2165388,1.0
Ronald Harwood,http://www.wikidata.org/entity/Q706668,1.0
Ronald Reagan,http://www.wikidata.org/entity/Q9960,1.0
Ronan Vibert,http://www.wikidata.org/entity/Q6111701,1.0
Room,http://www.wikidata.org/entity/Q18703032,1.0
Rooney,http://www.wikidata.org/entity/Q16882268,1.0
Rosalind Russell,http://www.wikidata.org/entity/Q233854,1.0
Rose,http://www.wikidata.org/entity/Q3585338,1.0
Rosenbaum,http://www.wikidata.org/entity/Q21491519,1.0
Rosenberg,http://www.wikidata.org/entity/Q1159003,1.0
Rosenstein,http://www.wikidata.org/entity/Q21488358,1.0
Rosette,http://www.wikidata.org/entity/Q21142276,1.0
Rosie,http://www.wikidata.org/entity/Q16281024,1.0
Rosie Perez,http://www.wikidata.org/entity/Q234076,1.0
Ross Bell,http://www.wikidata.org/entity/Q21337744,0.86
Rossi,http://www.wikidata.org/entity/Q8140765,1.0
Rota,http://www.wikidata.org/entity/Q6633271,1.0
Roth,http://www.wikidata.org/entity/Q2168571,1.0
Rothkopf,http://www.wikidata.org/entity/Q37575973,1.0
Rothstein,http://www.wikidata.org/entity/Q37049436,1.0
Rotten Tomatoes,http://www.wikidata.org/entity/Q105584,1.0
Rowan Witt,http://www.wikidata.org/entity/Q21870719,1.0
Rowles,http://www.wikidata.org/entity/Q56244537,1.0
Rowley,http://www.wikidata.org/entity/Q21500230,1.0
Roy Smiles,http://www.wikidata.org/entity/Q7373375,1.0
Royce,http://www.wikidata.org/entity/Q21416450,1.0
Rubin,http://www.wikidata.org/entity/Q63034123,1.0
Ruddy,http://www.wikidata.org/entity/Q21508765,1.0
Rudy Bond,http://www.wikidata.org/entity/Q673482,1.0
Rumi Hiiragi,http://www.wikidata.org/entity/Q2500252,1.0
Running Press,http://www.wikidata.org/entity/Q7379979,1.0
Rupert Murdoch,http://www.wikidata.org/entity/Q53944,1.0
Russ,http://www.wikidata.org/entity/Q7737,0.73
Russell,http://www.wikidata.org/entity/Q1158262,1.0
Russell Bufalino,http://www.wikidata.org/entity/Q7381393,1.0
Russell Crowe,http://www.wikidata.org/entity/Q129817,1.0
Rusty,http://www.wikidata.org/entity/Q19830597,1.0
Ruth,http://www.wikidata.org/entity/Q18014868,1.0
Ruth Platt,http://www.wikidata.org/entity/Q28466590,1.0
Ruth Rose,http://www.wikidata.org/entity/Q21556343,0.75
Ryan,http://www.wikidata.org/entity/Q3943046,1.0
Ryan Firpo,http://www.wikidata.org/entity/Q98593860,1.0
Ryan Louis,http://www.wikidata.org/entity/Q133932254,1.0
Ryckert,http://www.wikidata.org/entity/Q107268189,1.0
SA,http://www.wikidata.org/entity/Q258,0.29
SOUTH KOREA,http://www.wikidata.org/entity/Q884,1.0
SPIRITED AWAY,http://www.wikidata.org/entity/Q155653,1.0
Saab,http://www.wikidata.org/entity/Q219501,0.57
Sacheen Littlefeather,http://www.wikidata.org/entity/Q462050,1.0
Sachiko Kashiwaba,http://www.wikidata.org/entity/Q11533865,1.0
Said,http://www.wikidata.org/entity/Q19914386,1.0
Saito,http://www.wikidata.org/entity/Q37488327,1.0
Salam,http://www.wikidata.org/entity/Q23304794,1.0
Salazar,http://www.wikidata.org/entity/Q1158459,1.0
Salih,http://www.wikidata.org/entity/Q1509192,1.0
Salisbury,http://www.wikidata.org/entity/Q160642,1.0
Salma Hayek,http://www.wikidata.org/entity/Q125106,1.0
Salon,http://www.wikidata.org/entity/Q232567,0.45
Saltburn,http://www.wikidata.org/entity/Q2332298,0.59
Salvatore Corsitto,http://www.wikidata.org/entity/Q56333356,1.0
Salvatore Tessio,http://www.wikidata.org/entity/Q1342302,1.0
Sam,http://www.wikidata.org/entity/Q12800694,1.0
Sam Hardy,http://www.wikidata.org/entity/Q1398910,1.0
Sam Raimi,http://www.wikidata.org/entity/Q275402,1.0
Samantha,http://www.wikidata.org/entity/Q6774,1.0
Samuel,http://www.wikidata.org/entity/Q629347,1.0
Samuel Jackson,http://www.wikidata.org/entity/Q15485515,0.76
San Francisco,http://www.wikidata.org/entity/Q62,1.0
San Francisco Examiner,http://www.wikidata.org/entity/Q2164240,1.0
Sancton,http://www.wikidata.org/entity/Q2106203,1.0
Sandra Bullock,http://www.wikidata.org/entity/Q40791,1.0
Sandra Corleone,http://www.wikidata.org/entity/Q3948153,1.0
Sandy,http://www.wikidata.org/entity/Q1413008,1.0
Santiago,http://www.wikidata.org/entity/Q13422956,1.0
Santino,http://www.wikidata.org/entity/Q19688760,1.0
Santopietro,http://www.wikidata.org/entity/Q37111774,1.0
Saporito,http://www.wikidata.org/entity/Q37563272,1.0
Sara,http://www.wikidata.org/entity/Q833345,1.0
Sarah,http://www.wikidata.org/entity/Q18201513,1.0
Sarah Michelle Gellar,http://www.wikidata.org/entity/Q180665,1.0
Sarris,http://www.wikidata.org/entity/Q21494057,1.0
Sarto,http://www.wikidata.org/entity/Q21510687,1.0
Sasha Calle,http://www.wikidata.org/entity/Q105593418,1.0
Satoshi,http://www.wikidata.org/entity/Q2226201,1.0
Satoshi Kon,http://www.wikidata.org/entity/Q333643,1.0
Saturday,http://www.wikidata.org/entity/Q131,1.0
Saturn Award,http://www.wikidata.org/entity/Q105447,0.96
Saturn Awards,http://www.wikidata.org/entity/Q105447,1.0
Saul,http://www.wikidata.org/entity/Q9302723,1.0
Saunders,http://www.wikidata.org/entity/Q2227672,1.0
Savoca,http://www.wikidata.org/entity/Q498997,1.0
Scarecrow Press,http://www.wikidata.org/entity/Q16934727,1.0
Scarpa,http://www.wikidata.org/entity/Q1359109,1.0
Schaefer,http://www.wikidata.org/entity/Q27381055,1.0
Schager,http://www.wikidata.org/entity/Q37085234,1.0
Schanz,http://www.wikidata.org/entity/Q21507607,1.0
Scheck,http://www.wikidata.org/entity/Q21507198,1.0
Schickel,http://www.wikidata.org/entity/Q28815988,1.0
Schneider,http://www.wikidata.org/entity/Q11703653,1.0
Schneller,http://www.wikidata.org/entity/Q21509381,1.0
Schoedsack,http://www.wikidata.org/entity/Q123669733,1.0
Schrader,http://www.wikidata.org/entity/Q2249370,1.0
Schurr,http://www.wikidata.org/entity/Q16867318,1.0
Schuster,http://www.wikidata.org/entity/Q1391305,1.0
Schwarzbaum,http://www.wikidata.org/entity/Q95189236,1.0
Schwarzenegger,http://www.wikidata.org/entity/Q21449706,1.0
Schwerfel,http://www.wikidata.org/entity/Q118802777,0.75
Scorpion King,http://www.wikidata.org/entity/Q461682,0.87
Scorsese,http://www.wikidata.org/entity/Q21493618,1.0
Scott,http://www.wikidata.org/entity/Q2260734,1.0
Scott Adkins,http://www.wikidata.org/entity/Q28310,1.0
Scott Foundas,http://www.wikidata.org/entity/Q101084003,1.0
Scott Free Productions,http://www.wikidata.org/entity/Q3476213,1.0
Scott Mendelson,http://www.wikidata.org/entity/Q99247716,1.0
Scott Menzel,http://www.wikidata.org/entity/Q99194094,1.0
Scott T.,http://www.wikidata.org/entity/Q22112185,0.5
Screen Rant,http://www.wikidata.org/entity/Q27559777,1.0
Scrooge McDuck,http://www.wikidata.org/entity/Q11937,1.0
Se7en,http://www.wikidata.org/entity/Q12051546,0.8
Seal,http://www.wikidata.org/entity/Q218091,1.0
Sean,http://www.wikidata.org/entity/Q19801202,1.0
Sean Gordon,http://www.wikidata.org/entity/Q64667829,0.92
Sean Gordon Murphy,http://www.wikidata.org/entity/Q3476767,0.76
Sean Penn,http://www.wikidata.org/entity/Q44221,1.0
Seattle Film Critics Society,http://www.wikidata.org/entity/Q46084670,1.0
Seiji Okuda,http://www.wikidata.org/entity/Q11446068,1.0
Seitz,http://www.wikidata.org/entity/Q16882929,1.0
Semlyen,http://www.wikidata.org/entity/Q5662807,0.67
Sen,http://www.wikidata.org/entity/Q1041,0.6
Sen to Chihiro no Kamikakushi,http://www.wikidata.org/entity/Q155653,0.29
